,Finess,Nom de l'établissement,NomInvestigateur,PrénomInvestigateur,TitreProjet,NuméroProjet,Acronyme,MontantAccordé,Année,Type,Projet
23,MICHELS,Judith,K18-186,940000664,CLCC INSTITUT GUSTAVE ROUSSY,ISICC-01,ISICC-01 (Immunothérapie In Situ dans le cancer du col): essai de phase I évaluant la sécurité et l’efficacité des injections intratumorales de G100 et de la Radiothérapie associées  au Carboplatine et à l’Atezolizumab chez les patientes atteintes d’un cancer métastatique du col de l’utérus.,399108,2018,K,PHRC
24,MICHIELS,Stefan,K18-187,940000664,CLCC INSTITUT GUSTAVE ROUSSY,MANATEC-02,MANATEC-02 : Méta Analyse sur données individuelles des traitements néo-adjuvants des cancers opérables de l’œsophage et de la jonction œso-gastrique : mise à jour et méta-analyse en réseau,110096,2018,K,PHRC
25,"MIRGHANI
",Haitham,K18-195,750712184,AP-HP,PATHOS-France,"PATHOS-France – Etude de phase III, multicentrique, randomisée, en ouvert évaluant la déflation du traitement post opératoire dans les cancers de l’orophaynx HPV-induits",641960,2018,K,PHRC
26,PATTOU,François,K18-132,590780193,CHRU LILLE,TPIAT-01,"TPIAT-01 -Évaluation de la sécurité et de l’efficacité de la pancréatectomie totale avec autogreffe d’îlots intra-portale chez une population de patients avec adénocarcinome canalaire de la tête du pancréas résécable à haut risque de fistule – Essai prospectif, multicentrique.",494501,2018,K,PHRC
27,PENEL,Nicolas,K18-158,590000188,CLCC OSCAR LAMBRET LILLE,EREMISS_01,EREMISS_01 : Efficacité du regorafenib comme traitement de maintenance pour les patients atteints de sarcomes du tissu mou non-adipocytaires ayant déjà reçu en 1ère ligne une chimiothérapie à base de doxorubicine,482168,2018,K,PHRC
28,"POORTMANS
",Philip,K18-101,750160012,CLCC INSTITUT CURIE,PAPBI-2,PAPBI-2: Irradiation mammaire partielle accélérée pré- versus postopératoire chez des patientes atteintes de cancer du sein de stade précoce.,369752,2018,K,PHRC
29,"ROYER
",Bruno,K18-180,750712184,AP-HP,pPCL-2, pPCL-2-  Leucémies à plasmocytes primitives : une étude prospective de phase II associant Daratamumab avec chimitiothérapie et traitement intensif plus autogreffe (étude IFM),661008,2018,K,PHRC
30,"SGARBURA
",Olivia,K18-225,340000207,ICM - INSTITUT DU CANCER DE MONTPELLIER,MESOTIP,MESOTIP : Etude de phase II multicentrique randomisée évaluant l’utilisation de la PIPAC en alternance avec la chimiothérapie systémique versus chimiothérapie systémique seule dans la 1ère ligne de traitement du Mésothéliome Péritonéal Malin,579227,2018,K,PHRC
31,SOUBRANE,Olivier,K18-133,750712184,AP-HP,LapCHC,Lap CHC; Intérêt de l’approche laparoscopique dans la prise en charge chirurgicale du carcinome hépatocellulaire : un essai contrôlé randomisé,352117,2018,K,PHRC
32,"SOUSSAIN
",Carole,K18-070,750160012,CLCC INSTITUT CURIE,LOC-R01,LOC-R01 : Etude randomisée de phase IB/II avec escalade de dose de Lenalidomide et ibrutinib en association avec le R-MPV en traitement d’induction ciblé de première ligne pour les patients âgés de 18 à 60 ans présentant un lymphome primitif du système nerveux central.,749909,2018,K,PHRC
33,"TARDIVON
",Anne,K18-018,750160012,CLCC INSTITUT CURIE,KDOG01,KDOG01: Dépistage transcutané du cancer du sein par odorologie canine,373921,2018,K,PHRC
34,"VALENTIN
",Thibaud,K18-020,310782347,INSTITUT CLAUDIUS REGAUD,CHIC–STS_01,"Essai CHIC – STS 01-Intérêt de la chimiothérapie péri-opératoire chez les patients porteurs de sarcomes des tissus mous localisés de grade 1 ou 2, définis à HAUT RISQUE par la signature CINSARC",1285048,2018,K,PHRC
35,VANLEMMENS,Laurence,K18-161,590000188,CLCC OSCAR LAMBRET LILLE,eMouvoir_01,eMouvoir_01 : Essai randomisé évaluant l’impact d’un accompagnement personnalisé et à distance portant sur l’activité physique et sportive auprès de patient(e)s dans l’après cancer du sein.,833333,2018,K,PHRC
0,ALBERT,Jean-David,PHRCI-18-066,350005179,CHU DE RENNES,SYNOFRESH,Utilisation de la spectroscopie infrarouge déportée pour le diagnostic d'arthrite septique.,196804,2018,I,PHRC
1,ANNWEILER,Cédric,PHRCI-18-057,490000031,CHU D'ANGERS,GAIT-D,GAIT-D: Troubles de la marche au cours de la maladie d'Alzheimer et supplémentation en vitamine D : Essai randomisé contrôlé en double aveugle,222520,2018,I,PHRC
2,AURIACOMBE,Sophie,PHRCI-18-076,330781196,CHU HOPITAUX DE BORDEAUX,NEODEM,Pronostic fonctionnel des démences neurodégénératives de début précoce : NEODEM une cohorte prospective sur trois ans,295791,2018,I,PHRC
3,BARGIACCHI,Anne,PHRCI-18-001,750712184,ASSISTANCE PUBLIQUE AP-HP,COTIDEA,Prise en charge des enfants de 8 à 13 ans atteints d’anorexie mentale par une HDJ en relais d’une hospitalisation temps plein brève versus une hospitalisation temps plein prolongée : Une étude de non infériorité.,296880,2018,I,PHRC
4,BASILLE,Damien,PHRCI-18-050,800000044,CHU AMIENS,BEpoPi,Evaluation du rôle de la pollution atmosphérique sur les exacerbations de bronchopneumopathie chronique obstructive (BPCO) dans la région Hauts de France ,294442,2018,I,PHRC
5,BAUDIN,Florent,PHRCI-18-083,690781810,HOSPICES CIVILS DE LYON,PROPOSITIS,"Effet du décubitus ventral sur le recours à la ventilation non-invasive et invasive chez le nourrisson atteint de bronchiolite aiguë modérée à grave sous haut débit nasal, une étude multicentrique randomisée, contrôlée.",223948,2018,I,PHRC
6,BAYLE,Nicolas,PHRCI-18-002,750712185,ASSISTANCE PUBLIQUE AP-HP,MYOSPAS,"Caractérisation des effets de l’auto-étirement quotidien des gastrocnémiens chez des adultes atteints d’hémiparésie dans l’année qui suit un accident vasculaire cérébral : MYOSPAS, une étude longitudinale contrôlée randomisée multicentrique",400000,2018,I,PHRC
7,BEN SAID,Benoit,PHRCI-18-092,690781810,HOSPICES CIVILS DE LYON,CNR/GNET,Evaluation de l’efficacité thérapeutique du filgrastim dans les allergies sévères bulleuses aux médicaments s’exprimant sous forme de Lyell et Stevens-Johnson,222138,2018,I,PHRC
8,BENSAID,Ronny,PHRCI-18-036,60780947,HOP PEDIATRIQUES DE NICE CHU LENVAL,TENS-ENURESIE,Etude comparative de l’efficacité du TENS versus placebo dans l’énurésie primaire isolée,69423,2018,I,PHRC
9,BILBAULT ,Pascal,PHRCI-18-027,670780055,HOPITAUX UNIVERSITAIRES DE STRASBOURG,VERT-HINTS,Performances diagnostiques du HINTS test dans le diagnostic différentiel des vertiges aux urgences,284547,2018,I,PHRC
10,BLANCHARD,Claire,PHRCI-18-065,440000289,CHU DE NANTES,POLYAMAL,Etude prospective randomisée multicentrique sur l'efficacité du régime pauvre en polyamines sur la diminution des douleurs post-opératoires en chirurgie abdominale,229947,2018,I,PHRC
11,BOESPFLUG,Amélie,PHRCI-18-089,690781810,HOSPICES CIVILS DE LYON,CHLORO-TRAM MEL,Etude de phase I/II évaluant la tolérance d’un traitement par hydroxychloroquine associé au tramétinib dans le mélanome NRAS muté métastatique ou localement avancé non résécable après échec d’une immunothérapie,204511,2018,I,PHRC
12,BOIVINEAU,Lucille,PHRCI-18-068,340780477,CHU MONTPELLIER,TheADAPTstudy,Intérêt du dosage de l’adalimumabémie chez les patients atteints de maladie de Crohn traités par adalimumab en prévention de la récidive post-opératoire après résection iléocæcale,299938,2018,I,PHRC
13,BRUNAULT,Paul,PHRCI-18-067,370000481,CHRU DE TOURS,ADALOB,Impact d'une thérapie comportementale et cognitive par téléphone sur l'ADdiction à l'ALimentation chez des patients souffrant d'OBésité sévère ou morbide,200000,2018,I,PHRC
14,CASSINOTTO,Christophe,PHRCI-18-075,340780477,CHU MONTPELLIER,LIDA-ADJ,Carcinome hépato-cellulaire de moins de 3 cm traité par destruction tumorale percutanée: essai de phase 2 multicentrique évaluant l'impact d’une chimiothérapie adjuvante par infusion intra-artérielle d’Idarubicine-lipiodol. Small Hepatocellular carcinoma treated by percutaneous thermal ablation: impact of adjuvant intra-arterial infusion of Idarubicin-Lipiodol. A multicentre phase 2 trial.,299997,2018,I,PHRC
15,CHAND-FOUCHE,Marie-Eve,PHRCI-18-038,60000528,CENTRE ANTOINE LACASSAGNE,CALHYS,"Étude de phase I/II visant à déterminer la tolérance et l'efficacité du Palbociclib en association avec l'hormonothérapie et la radiothérapie hypofractionnée dans le cancer du sein, récepteurs hormonaux positifs et HER2 négatif du sujet âgé inopérable. ",249813,2018,I,PHRC
16,CHARRIOT,Jérémy,PHRCI-18-078,340780477,CHU MONTPELLIER,COPD-CARhE,"Maladie chronique des voies respiratoires, rhéologie du mucus et exacerbations: un essai contrôlé randomisé Chronic airway disease, mucus rheology and exacerbations: A randomized controlled trial",228524,2018,I,PHRC
17,CHASSAGNON,Guillaume,PHRCI-18-003,750712186,ASSISTANCE PUBLIQUE AP-HP,UBD-IRM,Comparaison scanner ultra basse dose et IRM pour l’analyse de l’atteinte parenchymateuse pulmonaire dans la mucoviscidose,139430,2018,I,PHRC
18,CLATOT,Florian,PHRCI-18-051,760000166,CLCC HENRI BECQUEREL ROUEN,OPTINECK,Impact d’une prise en charge optimisée précoce dans le cadre d’une radiochimiothérapie (RTCT) pour un carcinome épidermoide ORL (CEORL) traité à visée curative ,296835,2018,I,PHRC
19,CLERFOND,Guillaume,PHRCI-18-094,630780989,CHU DE CLERMONT-FERRAND,ProDUCT-HF,Bénéfice d’un protocole d’optimisation des diurétiques dans l’insuffisance cardiaque aiguë congestive : essai randomisé en clusters de type stepped-wedge,197151,2018,I,PHRC
20,COLOMBO,Pierre-Emmanuel,PHRCI-18-072,340000207,ICM - INSTITUT DU CANCER DE MONTPELLIER,INTENS-IP,Intensification intrapéritonéale dans la prise en charge initiale des cancers de l'ovaire en carcinose péritonéale par chimio-hyperthermie intrapéritonéale (CHIP) et chimiothérapie intrapéritonéale post-opératoire (CIP),298800,2018,I,PHRC
21,COQUERELLE BEGHIN,Dorothée,PHRCI-18-045,760780239,CHU ROUEN,FVS-RHIZA,Tolérance de l'injection intra-articulaire de fraction vasculaire stromale autologue pour le traitement de la rhizarthrose,151255,2018,I,PHRC
22,CORVEC,Stéphane,PHRCI-18-059,440000289,CHU DE NANTES,OPRICA,Optimisation de la préparation cutanée pour réduire la colonisation à Cutibacterium acnes dans des prélèvements superficiels et profonds lors de la chirurgie prothétique de l'épaule chez l'homme : un essai prospectif contrôlé randomisé multi-centrique,229748,2018,I,PHRC
23,DEFENDI,Fédérica,PHRCI-18-096,380780080,CHU GRENOBLE,KIN-ACE,Détermination de la valeur pronostique des activités des enzymes du catabolisme de la bradykinine sur le risque de récidive de l’angioedème secondaire à la prise d’inhibiteur de l’enzyme de conversion de l’angiotensine,221267,2018,I,PHRC
24,DELABAERE,Amélie,PHRCI-18-088,630780989,CHU DE CLERMONT-FERRAND,EPOWUS,Echography in Pregnant Obese Women and Ultrasound Speed,222474,2018,I,PHRC
25,DEMILY,Emilie,PHRCI-18-093,690780101,CH LE VINATIER,RÉHABILITUS,Efficacité sur les troubles du comportement d’un programme de remédiation cognitive informatisé chez l’adulte présentant une déficience intellectuelle légère à modérée,208912,2018,I,PHRC
26,DOUILLET,Delphine,PHRCI-18-056,490000031,CHU D'ANGERS,CASTING,Évaluation multicentrique du score de risque thromboembolique TRiP(cast) chez les patients traumatisés d'un membre inférieur nécessitant une immobilisation orthopédique.,226298,2018,I,PHRC
27,DRES,Martin,PHRCI-18-004,750712187,ASSISTANCE PUBLIQUE AP-HP,PCT-Fluid,Effet d'une stratégie de déplétion hydro-sodée préventive systématique sur la durée du sevrage de la ventilation,399861,2018,I,PHRC
28,EA,Hang Korng,PHRCI-18-005,750712188,ASSISTANCE PUBLIQUE AP-HP,Ana4CKD,Essai contrôlé randomisé multicentrique en double aveugle comparant l’anakinra à la prednisone dans le traitement de la crise de goutte chez des patients avec une maladie rénale chronique stades 4-5 ou transplantés rénaux,399996,2018,I,PHRC
29,EMERY,Evelyne,PHRCI-18-053,140000100,CHU CAEN,OPTMETACER,Optimisation du parcours patient avec une métastase cérébrale,258457,2018,I,PHRC
30,FICHEUX,Maxence,PHRCI-18-049,140000100,CHU CAEN,Api-DP,Pharmacocinétique de l’apixaban chez les sujets en insuffisance rénale terminale traités par dialyse péritonéale,250394,2018,I,PHRC
31,FREY,Gil,PHRCI-18-095,380780080,CHU GRENOBLE,CTS-POP,"Étude de l’efficacité d’une ceinture de contention thoracique sélective (CTS) en post-opératoire d’exérèse pulmonaire. Étude multicentrique, prospective, contrôlée, randomisée avec stratification sur la voie d’abord chirurgicale, en ouvert.",183031,2018,I,PHRC
32,GARANDEAU,Claire,PHRCI-18-064,440000289,CHU DE NANTES,Belacoeur ,"Etude pilote : Intérêt du bélatacept comme traitement immunosuppresseur non néphrotoxique,  chez des transplantés cardiaques à risque d'Insuffisance Rénale Chronique",228368,2018,I,PHRC
33,GARNIER,Alice,PHRCI-18-062,440000289,CHU DE NANTES,PENTALLO ,Phase 1 testant le radioligand 177Lutetium-pentixather + un conditionnement atténué avant allogreffe chez des patients LAM/LAL CXCR4+ en seconde rémission,229950,2018,I,PHRC
34,GIOVANNI,Antoine,PHRCI-18-039,130786049,APHM,CELLSCORDES2,Innovative treatment of scarred vocal cords by local injection of autologous adipose-derived stromal vascular fraction: efficacy versus corticosteroids injection,249991,2018,I,PHRC
35,GIRAUDET,Anne-Laure,PHRCI-18-087,690000880,CENTRE LEON BERARD,PREFAcE,Intérêt de l’imagerie par TEP-PSMA potentialisée par l’hormonothérapie chez les patients en rechute biologique d’un adénocarcinome prostatique localisé traité de façon curative.  ,221604,2018,I,PHRC
36,GODET,Thomas,PHRCI-18-091,630780989,CHU DE CLERMONT-FERRAND,Etude 4D,"Effet de la DexmeDetomidine sur la Durée du Délirium chez des patients non intubés en réanimation : Etude contrôlée, randomisée en double aveugle",221693,2018,I,PHRC
37,GODIN,Bénédicte,PHRCI-18-046,760780239,CHU ROUEN,CRYOVEST,"Utilisation d’un nouveau système de cartographie non invasif dans la fibrillation atriale persistante de plus de 6 mois, pour décrire les modifications des zones arythmogènes après isolation des veines pulmonaires et rechercher des facteurs de bonne réponse à cette technique",179938,2018,I,PHRC
38,GORY ,Benjamin,PHRCI-18-024,540023264,CHU DE NANCY,DIRECT ANGIO ,Comparaison de deux stratégies d’admission des patients traités par thrombectomie pour réduire le handicap : admission directe en salle d’angiographie vs admission conventionnelle (IRM/Scanner) pour les patients avec un infarctus cérébral sévère dû à une occlusion de la circulation antérieure,295990,2018,I,PHRC
39,GRILLOT,Nicolas,PHRCI-18-061,440000289,CHU DE NANTES,REMICRUSH,"Évaluation de l'utilisation du rémifentanil en remplacement du curare pour l'induction anesthésique en séquence rapide  - Étude multicentrique, prospective, contrôlée, randomisée, en simple aveugle, de non infériorité",229950,2018,I,PHRC
40,GUENOLE,Fabian,PHRCI-18-048,140000100,CHU CAEN,BORDERSTRESS-ADO ,Neuroimagerie du trouble de la personnalité borderline à l’adolescence avec et sans trouble de stress post-traumatique   ,297444,2018,I,PHRC
41,GUILLEMINAULT,Laurent,PHRCI-18-077,310781406,CHU DE TOULOUSE,BOAstudy,"Intra-gastric Balloon in Obese patients with uncontrolled Asthma: a double blind randomized controlled study, Ballon intra-gastrique chez les patients obèses asthmatiques: une étude randomisée contrôlée en double aveugle",299639,2018,I,PHRC
42,HERY-ARNAUD,Geneviève,PHRCI-18-058,290000017,CHRU DE BREST,BEACH,Microbial Biomarkers of EArly Pseudomonas aeruginosa colonization in CHildren with cystic fibrosis ,229043,2018,I,PHRC
43,HORN,Samy,PHRCI-18-086,690781810,HOSPICES CIVILS DE LYON,HYALEREC-BT,Essai de phase III randomisé. préservation de la fonction sexuelle par injection d’acide hyaluronique au cours des curiethérapies de prostate,223774,2018,I,PHRC
44,KASSIS-CHIKHANI,Najiby,PHRCI-18-006,750712189,ASSISTANCE PUBLIQUE AP-HP,RECTA-BHR,Mise en évidence de nouveaux facteurs de risque de portage de Bactérie hautement résistante aux antibiotiques permettant une optimisation du dépistage et de la prise en charge des patients porteurs.,399898,2018,I,PHRC
45,LABBE,Vincent,PHRCI-18-007,750712190,ASSISTANCE PUBLIQUE AP-HP,CAFS,Comparaison de trois stratégies de prise en charge des troubles du rythme supraventriculaires de novo au cours du choc septique: un essai randomisé contrôlé,396962,2018,I,PHRC
46,LACORRE,Aymeline,PHRCI-18-070,870000015,CHU DE LIMOGES,TAPP,Tratitement autologue du prolapsus,240602,2018,I,PHRC
