,Finess,Nomdelétablissement,NomInvestigateur,PrénomInvestigateur,TitreProjet,NuméroProjet,Acronyme,MontantAccordé,Année,Type,Projet
19,490000031,CHU ANGERS,HENNI,Samir,"PALERMO-01: Etude de phase III, randomisée, multicentrique, évaluant l’efficacité d’une prévention cardiovasculaire active versus pratique clinique habituelle, sur la diminution de la morbi-mortalité chez les patients atteints de Leucémie Myéloïde Chronique traités par un inhibiteur de la tyrosine kinase.",2,PALERMO,768577,2017,K,PHRC
20,750712184,AP-HP,HERSANT,Barbara,Evaluation Prospective de thérapeutiques Innovantes  des trOubles de la sexualité après traitement du caNcer du sEin : un essai contrôlé randomisé,49,EPIONE,553568,2017,K,PHRC
21,630780989,CHU CLERMONT-FERRAND,LE ROY, Bertrand,PROADAPT- œsogastric: Préparation du Retour à domicile en Oncogériatrie : accompagnement personnalisé du Sujet Agé à risque de Dépendance Anticipé présentant une cancer de l’œsophage ou de l’estomac. Etude multicentrique du groupe FRENCH (Fédération de Recherche EN Chirurgie),126,PROADAPT,600195,2017,K,PHRC
22,800000044,CHU AMIENS,MAROLLEAU, Jean-Pierre,RELYAGE : Evaluation de la survie avec maintien de l'autonomie avec Rituximab plus chimiothérapie ou Rituximab-Revlimid dans une population de patients âgés atteints d'un lymphome diffus à grandes cellules B en rechute,136,RELYAGE,385008,2017,K,PHRC
23,940000664,GUSTAVE ROUSSY,MINARD-COLIN,Véronique,"Etude internationale “multi-bras multi-étapes” des rhabdomyosarcomes de l’enfant et de l’adulte, au diagnostic et en rechute",175,FAR_RMS,885991,2017,K,PHRC
24,750050940,GCS UNICANCER,MIR,Olivier,GERICO14/SARCOME Etude de phase III randomisée cyclophosphamide oral vs doxorubicine en 1ère ligne de chimiothérapie chez les patients âgés ≥ 65 ans atteints de sarcome des tissus mous métastatique ou avancé : Essai multicentrique du groupe GERICO/UNICANCER,162,GERICO14_STS,554115,2017,K,PHRC
25,440000289,CHU NANTES,MIRALLIE,Eric,MIBI-THYR : Intérêt du couple scintigraphie double traceur MIBI-Tc99m/Iode-123 et échographie avec score TIRADS dans la détection de malignité des nodules thyroïdiens (≥ 15mm) classés Bethesda III ou IV en cytoponction.,4,MIBI-THYR,760816,2017,K,PHRC
26,750050940,GCS UNICANCER,MIRGHANI,Haitham,"IMMUNEBOOST HPV – Etude de phase II, multicentrique, randomisée, en ouvert, d’immunothérapie néo-adjuvante dans les cancers de l’oropharynx HPV induits à haut risque.",145,IMMUNEBOOST_HPV,390858,2017,K,PHRC
27,750712184,AP-HP,MOHTY ,Mohamad,"Etude multicentrique randomisée de phase III comparant un traitement continu versus une durée fixe avec le Daratumumab, Lenalidomide et Dexaméthasone dans le myélome multiple en rechute.",39,CONFIRM,910607,2017,K,PHRC
28,540001286,INSTITUT DE CANCEROLOGIE DE LORRAINE,OLDRINI,Guillaume,BREAST01- Validation de l’utilisation du protocole abrégé en IRM mammaire,41,BREAST_01,535974,2017,K,PHRC
29,210780581,CHU DIJON,ORTEGA-DEBALLON,Pablo ,"CORTIFRENCH01 : Bénéfice d'un flash de corticoïdes dans la chirurgie des cancers digestifs : essai randomisé, en double aveugle, contre placebo",85,CORTIFRENCH,694812,2017,K,PHRC
30,940000664,GUSTAVE ROUSSY,PAOLETTI, Xavier,"Méta-analyse sur données individuelles d’essais randomisés pour étudier la validité de critères de substitution de la survie globale chez des patientes nouvellement diagnostiquées avec un cancer ovarien épithélial, péritonéal et des trompes de Fallope avancé",187,SURROGATE,142700,2017,K,PHRC
31,750712184,AP-HP,PEFFAULT DE LATOUR,Regis,«MAC-HAPLO-MUD» : Essai de phase 3 randomisé comparant une allogreffe à partir d’un donneur familial haploidentique à une allogreffe à partir après d’un donneur non apparenté HLA 10/10 après conditionnement standard myéloablatif,30,MacHaploMud,1072490,2017,K,PHRC
32,690000880,CENTRE LEON BERARD,PEROL,Maurice,LIBELULE 01: Etude de phase III évaluant la faisabilité et la pertinence clinique de la réalisation d’une biopsie liquide sur la mise en route du traitement approprié chez des patients ayant une suspicion de cancer du poumon stade IV.,160,LIBELULE_01,497350,2017,K,PHRC
33,750712184,AP-HP,PSIMARAS,Dimitri,"Immunothérapie précoce par immunoglobulines intraveineuses, cyclophosphamide et methylprednisolone chez des patients avec NEuronopathies Sensitives PAranéoplasiques à anticorps anti-Hu",206,NESPA,312440,2017,K,PHRC
34,130001647,INSTITUT PAOLI CALMETTES,SABATIER , Renaud ,EPITOP-01 : Etude de phase IV visant à évaluer la sécurité et  la qualité de vie lors de traitements par immunothérapie chez le sujet âgé,51,EPITOP-01,546639,2017,K,PHRC
35,130786049,AP-HM,TAIEB ,David ,Evaluation des performances cliniques de la TEP-TDM au 18F-FDOPA dans le bilan initial pré-opératoire des cancers médullaires de la thyroïde sporadiques : étude prospective multicentrique.,95,DopaMTC,310656,2017,K,PHRC
36,940000664,GUSTAVE ROUSSY,VALTEAU-COUANET,Dominique,Neuroblastomes de haut risque - 2ème étude du groupe Européen des Neuroblastomes de la Société Internationale d'Oncologie Pédiatrique (SIOPEN),174,HRNBL2,887563,2017,K,PHRC
37,130786049,AP-HM,VERSCHUUR , Arnauld ,Phase III randomized clinical trial comparing neoadjuvant VAD versus VCE chemotherapy for Stage IV Nephroblastoma: an international RCT within the SIOP Renal Tumour Study Group,114,RANDOMET_2017,610382,2017,K,PHRC
38,130001647,INSTITUT PAOLI CALMETTES,WALZ , Jochen ,NPV-MRI-02 : Evaluation multicentrique de la vraie valeur prédictive négative de l’IRM multiparamétrique dans la détection du cancer de prostate chez des patients traités par cystoprostatectomie totale,79,NPV-MRI-02,229174,2017,K,PHRC
0,140000100,CHU CAEN,ALEXANDRE,Joachim,Effets du blocage du récepteur aux minéralocorticoïdes sur la survenue de fibrillation auriculaire en période péri-opératoire de chirurgie cardiaque : essai randomisé multicentrique en double aveugle.,PHRCN-17-0608,ALDOCURE,820333,2017,N,PHRC
1,750140014,CH SAINTE-ANNE,AMADO,Isabelle,"PLANIFICATION EN VIE QUOTIDENNE, REALITÉ VIRTUELLE ET SCHIZOPHRENIE PLANNING YOUR EVERYDAY LIFE IN VIRTUAL REALITY : A STUDY IN SCHIZOPHRENIA",PHRCN-17-0056,PLANI-REV,192534,2017,N,PHRC
2,340780477,CHU MONTPELLIER,AMEDRO,Pascal,Intérêt des inhibiteurs de la Phosphodiestérase de type 5 dans les ventricules uniques: essai clinique de phase III multicentrique randomisé en double aveugle chez l'adulte et l'adolescent.,PHRCN-17-0202,VU-Inhibition,578507,2017,N,PHRC
3,750712184,AP-HP,ARLET,Jean-Benoit,"Oxygénothérapie systématique pour la prise en charge des crises vaso-occlusives des patients drépanocytaires adultes: essai multicentrique, double aveugle, contrôlée, contre placébo.",PHRCN-17-0417,Oxyckle,369007,2017,N,PHRC
4,750712184,AP-HP,ATLAN,Michael,cicatrisation dirigée versus lambeau perforant pour la reconstruction axillaire after exerese large dans l'hidrosadenite suppurée: un essai clinique multicentrique controlé,PHRCN-17-0346,HS-PAX,322223,2017,N,PHRC
5,750712184,AP-HP,AUDARD,Vincent,Rituximab dès le premier épisode de Syndrome Néphrotique à Lésions Glomérulaires Minimes de l’adulte,PHRCN-17-0222,RIFIREINS,632522,2017,N,PHRC
6,750712184,AP-HP,BAUD,Olivier,Effet de la réduction de la dose anténatale de bétamethasone sur le neurodéveloppement à 3 ans des enfants nés avant 32 semaines d'aménorrhée : Une étude de non-infériorité à partir d’une cohorte d’enfants nés de mères incluses dans l'essai BETADOSE.,PHRCN-17-0116,BETANINO,586731,2017,N,PHRC
7,210780581,CHU DIJON,BIELEFELD,Philip,Etude de preuve de concept de phase II évaluant l'efficacité et la tolérance de l'ustekinumab en association à une corticothérapie pour le traitement initial des uvéites sévères non infectieuses,PHRCN-17-0181,USTEKINISU,190194,2017,N,PHRC
8,210780581,CHU DIJON,BONNOTTE,Bernard,"Comparaison entre le tocilizumab et le méthotrexate pour le traitement de l’artérite à cellules géantes : étude multicentrique, prospective, contrôlée, randomisée.",PHRCN-17-0235,METOGIA,926793,2017,N,PHRC
9,350005179,CHU RENNES,BOUGUEN,Guillaume,Efficacité d'un traitement par infliximab en comparaison au vedolizumab chez les patients en échec d'un traitement anti-TNF sous-cutanée au cours de la rectocolite hémorragique: essai randomisé contrôlé en aveugle,PHRCN-17-0187,EFFICACI,633551,2017,N,PHRC
10,370000481,CHU TOURS,BOULAIN,Thierry,"Insertion systématique précoce d’un cathéter artériel versus insertion différée au cours de l’insuffisance circulatoire aiguë. Essai randomisé pragmatique de non-infériorité, ouvert, multicentrique.",PHRCN-17-0326,EVERDAC-trial,549735,2017,N,PHRC
11,750712184,AP-HP,BOURRON,Olivier,Impact de la Metformine sur les calcifications artérielles périphériques au cours du diabète de type 1,PHRCN-17-0047,IMPACT-1D,797060,2017,N,PHRC
12,490000031,CHU ANGERS,BOURSIER,Jérôme,COMPARAISON DE DEUX STRATEGIES POUR LE DIAGNOSTIC NON-INVASIF DE LA FIBROSE HEPATIQUE AVANCEE DANS LA NAFLD,PHRCN-17-0285,TRAFIC,589282,2017,N,PHRC
13,760780239,CHU ROUEN,BRIDOUX,Valérie,Efficacité de l'injection intrasphinctériennes de myoblastes autologues chez des patient(e)s présentant une incontinence anale sévère par insuffisance sphinctérienne. Etude multicentrique randomisée de phase III.,PHRCN-17-0572,MIAS-2,657921,2017,N,PHRC
14,750712184,AP-HP,CARETTE,Claire,Augmenter la rémission du diabète après chirurgie bariatrique : essai randomisé contrôlé avec traitement par metformine en regard de la prise en charge habituelle.,PHRCN-17-0337,DIABOUT,475115,2017,N,PHRC
15,250000015,CHU BESANCON,CERVONI,Jean Paul,Essai randomisé multicentrique comparant deux stratégies pour prévenir la récidive hémorragique après rupture de varices gastriques: shunt porto systémique précoce par voie transjugulaire (TIPS) versus obturation à la colle,PHRCN-17-0514,GAVAPROSEC,268714,2017,N,PHRC
16,750712184,AP-HP,CHARRON,Philippe,Optimisation de la décision d'implantation du défibrillateur dans la Cardiomyopathie hypertrophique,PHRCN-17-0412,OPTIM-HCM,755898,2017,N,PHRC
17,690781810,HCL,CHEVALIER,Philippe,Blocage du système rénine-angiotensine-aldostérone chez les patients avec DVDA : une étude randomisée multicentrique prospective en double aveugle.,PHRCN-17-0691,BRAVE,861649,2017,N,PHRC
18,750712184,AP-HP,COHEN AUBART,Fleur,Cobimetinib pour traitement des histiocytoses sans mutation BRAF : essai randomisé en double aveugle versus placebo,PHRCN-17-0591,COBRAH,195026,2017,N,PHRC
19,750712184,AP-HP,COMBES,Alain,LEVOSIMENDAN to facilitate weaning from ECMO in refractory cardiogenic shock patients,PHRCN-17-0193,LEVOECMO,558838,2017,N,PHRC
20,590780193,CHU LILLE,COTTENCIN,Olivier,Efficacité d’une procédure de contact téléphonique dans la prévention de la rechute de l’anorexie mentale après une première hospitalisation,PHRCN-17-0113,EATLINE,313614,2017,N,PHRC
21,210780581,CHU DIJON,CREUZOT,Catherine,Etude comparative randomisée multicentrique de l’aflibercept versus placébo dans l’œdème maculaire lié aux télangiectasies maculaires de type 1,PHRCN-17-0172,TELeMAC,322205,2017,N,PHRC
22,130786049,AP-HM,DARIEL,Anne,Effets des lavements rectocoliques de butyrate sur les troubles de la motricité digestive postopératoires dans la maladie de Hirschsprung.,PHRCN-17-0454,Buty-Hirsch,372219,2017,N,PHRC
23,750712184,AP-HP,DE MARTIN,Eleonora,"Validation d'un score pronostique de la réponse au traitement par les stéroïdes dans l'hépatite auto-immune aiguë sévère, une étude multicentrique prospective nationale",PHRCN-17-0523,Pro-SURFASA,390407,2017,N,PHRC
24,380780080,CHU GRENOBLE,DEBILLON,Thierry,Evaluation d’une sédation par Propofol au cours d’une administration intra trachéale de surfactant par méthode LISA (Less Invasive Surfactant Administration),PHRCN-17-0176,PROLISA,591550,2017,N,PHRC
25,750712184,AP-HP,DHEDIN,Nathalie,"Etude prospective multicentrique comparant, chez les adolescents et les adultes drépanocytaires atteints d’une forme sévère de la maladie, les résultats de l’allogreffe familiale HLA identique de cellules souches hematopoïétiques après un conditionnement d'intensité réduite aux résultats obtenus d'un traitement standard.",PHRCN-17-0155,DREPA-RIC,539809,2017,N,PHRC
26,800000044,CHU AMIENS,DUPONT,Hervé,Etude prospective randomisée multicentrique en double aveugle comparant la caspofongine à un placebo pour le traitement des infections intra-abdominales à levure en réanimation,PHRCN-17-0018,CASPER,1205260,2017,N,PHRC
27,750712184,AP-HP,DURANTEAU,Jacques,"Comparaison de l'efficacité et de la sécurité de deux niveaux plasmatiques de fibrinogène chez les traumatisés graves en choc hémorragique: Etude randomisée, ouverte et multicentrique",PHRCN-17-0592,TOPFIB,322907,2017,N,PHRC
28,830100616,CHI TOULON LA SEYNE SUR MER,ELIAS,Antoine,Sécurité d’une stratégie basée sur les ultrasons et les D-dimères pour l’exclusion du diagnostic de récidive de thrombose veineuse profonde (TVP) des membres inférieurs (Projet ULTREC),PHRCN-17-0579,ULTREC,566098,2017,N,PHRC
29,750712184,AP-HP,ESCAUT,Lelia,Traitement antibiotique court de trois semaines versus six semaines dans les arthrites septiques sans matériel de l'adulte : essai randomisé ouvert de non infériorité,PHRCN-17-0460,SHASAR,807077,2017,N,PHRC
30,670780055,CHU STRASBOURG,FACCA,Sybille,A propos de la couverture cutanée dans les cures de syndactylies congénitales chez l’enfant : étude prospective comparative randomisée entre une greffe de peau totale et une greffe de peau artificielle,PHRCN-17-0298,SYNDACTPEAU,416281,2017,N,PHRC
31,670780055,CHU STRASBOURG,FAFI-KREMER,Samira,Intérêt des Immunoglobulines Intraveineuses dans la prévention de l’infection à BK virus chez le greffé rénal en fonction du taux des anticorps neutralisants BKV le jour de la greffe: Etude multicentrique prospective randomisée,PHRCN-17-0382,BKANIG,1006637,2017,N,PHRC
32,330781196,CHU BORDEAUX,FATSEAS,Melina,"Efficacité d'un programme thérapeutique multi-composante intégrant des interventions cognitives, affectives, et addictologiques chez des patients obèses: un essai clinique randomisé multicentrique prospectif",PHRCN-17-0619,OBESADEM,406719,2017,N,PHRC
33,690781810,HCL,FEUGIER,Patrick,ESTIMEC - Evaluation du STenting couvert versus le stenting nu dans le traitement endovasculaire des Ischémies MEsentériques Chroniques : étude randomisée,PHRCN-17-0186,ESTIMEC,537424,2017,N,PHRC
34,750712184,AP-HP,FLORENS,Emmanuelle,Prevention of post-operative atrial fibrillation by botulinum toxin injections into epicardial fat pads around pulmonary veins in patients undergoing cardiac surgery,PHRCN-17-0371,BOTAF,841119,2017,N,PHRC
35,750000549,FONDATION OPHTALMOLOGIQUE ROTHSCHILD,GABISON,Eric,Injection de cellules souches mésenchymateuses allogéniques par voie sous conjonctivale dans le traitement des brûlures oculaire sévères,PHRCN-17-0641,SyMBOL,490828,2017,N,PHRC
36,350005179,CHU RENNES,GALLI,Elena,Etude randomisée pour une prise en charge optimale des patients ayant un Rétrécissement Valvulaire Aortique à Bas gradient et Fraction ventriculaire d’Ejection Préservée,PHRCN-17-0548,ROTAS,986944,2017,N,PHRC
37,860014208,CHU POITIERS,GODET,Cendrine,"Comparaison de l’efficacité à six mois d’un traitement associant itraconazole et Ambisome® nébulisé versus un traitement par itraconazole seul chez des patients peu ou non immunodéprimés atteints d’Aspergillose Pulmonaire Chronique : Étude prospective, randomisée, en simple aveugle (Aspergillome simple exclu).",PHRCN-17-0009,CPAAARI,896551,2017,N,PHRC
38,440000289,CHU NANTES,GRAS-LE GUEN,Christèle,Impact d'un nouvel algorithme diagnostique sur l'utilisation des antibiotiques dans la prise en charge de la fièvre isolée de l'enfant aux urgences,PHRCN-17-0354,DIAFEVERCHILD,884402,2017,N,PHRC
39,130786049,AP-HM,GRIMAUD,Jean Charles,Essai randomisé contrôlé contre placebo évaluant l'efficacité de l'administration locale de micrograisse et fraction vasculaire autologues pour le traitement des fistules périnéales réfractaires de maladie de Crohn.,PHRCN-17-0452,ADICROHN-II,801946,2017,N,PHRC
40,870000015,CHU LIMOGES,GUIGONIS,Vincent,Injections intralésionnelles de thiosulfate de sodium dans le traitement de calcifications ou d’ossifications ectopiques. Etude pilote.,PHRCN-17-0244,ITS-Pilot,446628,2017,N,PHRC
41,750712184,AP-HP,HAMMOUDI,Nadjib,Evaluation d’un suivi clinique simple comparativement à la recherche systématique d’ischémie myocardique par épreuve de stress chez les patients asymptomatiques ayant bénéficié d’une revascularisation coronaire: étude randomisée contrôlée.,PHRCN-17-0655,ARCACHON,1568421,2017,N,PHRC
42,290000017,CHU BREST,HUET,Olivier,Optimisation hémodynamique guidée par mini-fluid challenge au cours du choc septique,PHRCN-17-0016,GOAL,693185,2017,N,PHRC
43,300780038,CHU NIMES,JOLLANT,Fabrice,Traitement des idées suicidaires sévères durant un épisode dépressif majeur par adjonction de buprénorphine à doses antalgiques.,PHRCN-17-0243,BUPRIS,932087,2017,N,PHRC
44,130786049,AP-HM,KARSENTY,Gilles,Tolérance et données d'efficacité du traitement innovant de la Sténose de l’URètre par injection de Fraction vasculaire stromale du tissu adipeux autologue en adjuvant à l'uretrotomie endoscopique : étude randomisée contrôlée en double aveugle (Protocole SURF),PHRCN-17-0506,SURF,204089,2017,N,PHRC
45,350005179,CHU RENNES,KERBRAT,Anne,Arrêt des traitements de fond chez les patients de plus de 50 ans ayant une forme secondairement progressive de Sclérose en Plaques sans signe d'activité inflammatoire focale récente,PHRCN-17-0440,STOP-I-MS,930666,2017,N,PHRC
